Nivel,Nodo,Altura_media_mm,Area_mm2,X_mm,Y_mm,Z_mm
2,36,,,0.550341,0.276097,0.052000
2,36,,,0.552194,0.276097,0.052000
2,36,,,0.554047,0.276097,0.052000
2,36,,,0.555900,0.276097,0.053000
2,36,,,0.557753,0.276097,0.053000
2,36,,,0.559606,0.276097,0.053000
2,36,,,0.561459,0.276097,0.053000
2,36,,,0.563312,0.276097,0.053000
2,36,,,0.565165,0.276097,0.054000
2,36,,,0.567018,0.276097,0.054000
2,36,,,0.568871,0.276097,0.054000
2,36,,,0.570724,0.276097,0.054000
2,36,,,0.572577,0.276097,0.054000
2,36,,,0.574430,0.276097,0.054000
2,36,,,0.576283,0.276097,0.054000
2,36,,,0.578136,0.276097,0.054000
2,36,,,0.579989,0.276097,0.054000
2,36,,,0.581842,0.276097,0.054000
2,36,,,0.583695,0.276097,0.054000
2,36,,,0.615196,0.276097,0.054000
2,36,,,0.617049,0.276097,0.051000
2,36,,,0.618902,0.276097,0.048000
2,36,,,0.531811,0.277950,0.046000
2,36,,,0.533664,0.277950,0.046000
2,36,,,0.535517,0.277950,0.047000
2,36,,,0.537370,0.277950,0.047000
2,36,,,0.539223,0.277950,0.048000
2,36,,,0.541076,0.277950,0.049000
2,36,,,0.542929,0.277950,0.050000
2,36,,,0.544782,0.277950,0.050000
2,36,,,0.546635,0.277950,0.051000
2,36,,,0.548488,0.277950,0.051000
2,36,,,0.550341,0.277950,0.052000
2,36,,,0.552194,0.277950,0.052000
2,36,,,0.554047,0.277950,0.052000
2,36,,,0.555900,0.277950,0.053000
2,36,,,0.557753,0.277950,0.053000
2,36,,,0.559606,0.277950,0.053000
2,36,,,0.561459,0.277950,0.054000
2,36,,,0.563312,0.277950,0.054000
2,36,,,0.565165,0.277950,0.054000
2,36,,,0.567018,0.277950,0.054000
2,36,,,0.568871,0.277950,0.054000
2,36,,,0.570724,0.277950,0.054000
2,36,,,0.572577,0.277950,0.054000
2,36,,,0.574430,0.277950,0.054000
2,36,,,0.576283,0.277950,0.054000
2,36,,,0.578136,0.277950,0.054000
2,36,,,0.579989,0.277950,0.053000
2,36,,,0.581842,0.277950,0.053000
2,36,,,0.583695,0.277950,0.054000
2,36,,,0.585548,0.277950,0.054000
2,36,,,0.587401,0.277950,0.054000
2,36,,,0.615196,0.277950,0.053000
2,36,,,0.617049,0.277950,0.052000
2,36,,,0.618902,0.277950,0.050000
2,36,,,0.620755,0.277950,0.047000
2,36,,,0.526252,0.279803,0.046000
2,36,,,0.528105,0.279803,0.046000
2,36,,,0.529958,0.279803,0.046000
2,36,,,0.531811,0.279803,0.046000
2,36,,,0.533664,0.279803,0.046000
2,36,,,0.535517,0.279803,0.047000
2,36,,,0.537370,0.279803,0.047000
2,36,,,0.539223,0.279803,0.048000
2,36,,,0.541076,0.279803,0.049000
2,36,,,0.542929,0.279803,0.049000
2,36,,,0.544782,0.279803,0.050000
2,36,,,0.546635,0.279803,0.050000
2,36,,,0.548488,0.279803,0.051000
2,36,,,0.550341,0.279803,0.051000
2,36,,,0.552194,0.279803,0.052000
2,36,,,0.554047,0.279803,0.052000
2,36,,,0.555900,0.279803,0.052000
2,36,,,0.557753,0.279803,0.053000
2,36,,,0.559606,0.279803,0.054000
2,36,,,0.561459,0.279803,0.054000
2,36,,,0.563312,0.279803,0.054000
2,36,,,0.565165,0.279803,0.054000
2,36,,,0.567018,0.279803,0.054000
2,36,,,0.568871,0.279803,0.054000
2,36,,,0.570724,0.279803,0.053000
2,36,,,0.572577,0.279803,0.053000
2,36,,,0.574430,0.279803,0.053000
2,36,,,0.576283,0.279803,0.053000
2,36,,,0.578136,0.279803,0.053000
2,36,,,0.579989,0.279803,0.053000
2,36,,,0.581842,0.279803,0.053000
2,36,,,0.583695,0.279803,0.053000
2,36,,,0.585548,0.279803,0.053000
2,36,,,0.587401,0.279803,0.053000
2,36,,,0.589254,0.279803,0.053000
2,36,,,0.591107,0.279803,0.054000
2,36,,,0.592960,0.279803,0.054000
2,36,,,0.613343,0.279803,0.054000
2,36,,,0.615196,0.279803,0.054000
2,36,,,0.617049,0.279803,0.053000
2,36,,,0.618902,0.279803,0.052000
2,36,,,0.620755,0.279803,0.050000
2,36,,,0.622608,0.279803,0.047000
2,36,,,0.526252,0.281656,0.046000
2,36,,,0.528105,0.281656,0.046000
2,36,,,0.529958,0.281656,0.046000
2,36,,,0.531811,0.281656,0.046000
2,36,,,0.533664,0.281656,0.046000
2,36,,,0.535517,0.281656,0.046000
2,36,,,0.537370,0.281656,0.047000
2,36,,,0.539223,0.281656,0.047000
2,36,,,0.541076,0.281656,0.048000
2,36,,,0.542929,0.281656,0.049000
2,36,,,0.544782,0.281656,0.049000
2,36,,,0.546635,0.281656,0.050000
2,36,,,0.548488,0.281656,0.051000
2,36,,,0.550341,0.281656,0.051000
2,36,,,0.552194,0.281656,0.051000
2,36,,,0.554047,0.281656,0.052000
2,36,,,0.555900,0.281656,0.052000
2,36,,,0.557753,0.281656,0.053000
2,36,,,0.559606,0.281656,0.054000
2,36,,,0.561459,0.281656,0.054000
2,36,,,0.563312,0.281656,0.054000
2,36,,,0.565165,0.281656,0.054000
2,36,,,0.567018,0.281656,0.054000
2,36,,,0.568871,0.281656,0.053000
2,36,,,0.570724,0.281656,0.053000
2,36,,,0.572577,0.281656,0.053000
2,36,,,0.574430,0.281656,0.052000
2,36,,,0.576283,0.281656,0.052000
2,36,,,0.578136,0.281656,0.052000
2,36,,,0.579989,0.281656,0.052000
2,36,,,0.581842,0.281656,0.052000
2,36,,,0.583695,0.281656,0.052000
2,36,,,0.585548,0.281656,0.051000
2,36,,,0.587401,0.281656,0.051000
2,36,,,0.589254,0.281656,0.051000
2,36,,,0.591107,0.281656,0.052000
2,36,,,0.592960,0.281656,0.052000
2,36,,,0.594813,0.281656,0.053000
2,36,,,0.596666,0.281656,0.054000
2,36,,,0.598519,0.281656,0.054000
2,36,,,0.617049,0.281656,0.054000
2,36,,,0.618902,0.281656,0.053000
2,36,,,0.620755,0.281656,0.052000
2,36,,,0.622608,0.281656,0.049000
2,36,,,0.528105,0.283509,0.046000
2,36,,,0.529958,0.283509,0.046000
2,36,,,0.531811,0.283509,0.046000
2,36,,,0.533664,0.283509,0.046000
2,36,,,0.535517,0.283509,0.046000
2,36,,,0.537370,0.283509,0.046000
2,36,,,0.539223,0.283509,0.047000
2,36,,,0.541076,0.283509,0.047000
2,36,,,0.542929,0.283509,0.048000
2,36,,,0.544782,0.283509,0.049000
2,36,,,0.546635,0.283509,0.050000
2,36,,,0.548488,0.283509,0.050000
2,36,,,0.550341,0.283509,0.051000
2,36,,,0.552194,0.283509,0.051000
2,36,,,0.554047,0.283509,0.051000
2,36,,,0.555900,0.283509,0.052000
2,36,,,0.557753,0.283509,0.052000
2,36,,,0.559606,0.283509,0.053000
2,36,,,0.561459,0.283509,0.053000
2,36,,,0.563312,0.283509,0.053000
2,36,,,0.565165,0.283509,0.053000
2,36,,,0.567018,0.283509,0.053000
2,36,,,0.568871,0.283509,0.053000
2,36,,,0.570724,0.283509,0.052000
2,36,,,0.572577,0.283509,0.052000
2,36,,,0.574430,0.283509,0.052000
2,36,,,0.576283,0.283509,0.052000
2,36,,,0.578136,0.283509,0.052000
2,36,,,0.579989,0.283509,0.052000
2,36,,,0.581842,0.283509,0.051000
2,36,,,0.583695,0.283509,0.051000
2,36,,,0.585548,0.283509,0.050000
2,36,,,0.587401,0.283509,0.050000
2,36,,,0.589254,0.283509,0.050000
2,36,,,0.591107,0.283509,0.050000
2,36,,,0.592960,0.283509,0.050000
2,36,,,0.594813,0.283509,0.052000
2,36,,,0.596666,0.283509,0.053000
2,36,,,0.598519,0.283509,0.054000
2,36,,,0.618902,0.283509,0.054000
2,36,,,0.620755,0.283509,0.053000
2,36,,,0.622608,0.283509,0.050000
2,36,,,0.624461,0.283509,0.046000
2,36,,,0.528105,0.285362,0.046000
2,36,,,0.529958,0.285362,0.046000
2,36,,,0.531811,0.285362,0.046000
2,36,,,0.533664,0.285362,0.046000
2,36,,,0.537370,0.285362,0.046000
2,36,,,0.539223,0.285362,0.046000
2,36,,,0.541076,0.285362,0.047000
2,36,,,0.542929,0.285362,0.048000
2,36,,,0.544782,0.285362,0.048000
2,36,,,0.546635,0.285362,0.049000
2,36,,,0.548488,0.285362,0.050000
2,36,,,0.550341,0.285362,0.050000
2,36,,,0.552194,0.285362,0.051000
2,36,,,0.554047,0.285362,0.051000
2,36,,,0.555900,0.285362,0.051000
2,36,,,0.557753,0.285362,0.051000
2,36,,,0.559606,0.285362,0.052000
2,36,,,0.561459,0.285362,0.052000
2,36,,,0.563312,0.285362,0.052000
2,36,,,0.565165,0.285362,0.052000
2,36,,,0.567018,0.285362,0.052000
2,36,,,0.568871,0.285362,0.052000
2,36,,,0.570724,0.285362,0.052000
2,36,,,0.572577,0.285362,0.051000
2,36,,,0.574430,0.285362,0.051000
2,36,,,0.576283,0.285362,0.052000
2,36,,,0.578136,0.285362,0.052000
2,36,,,0.579989,0.285362,0.052000
2,36,,,0.581842,0.285362,0.051000
2,36,,,0.583695,0.285362,0.051000
2,36,,,0.585548,0.285362,0.050000
2,36,,,0.587401,0.285362,0.049000
2,36,,,0.589254,0.285362,0.049000
2,36,,,0.591107,0.285362,0.049000
2,36,,,0.592960,0.285362,0.050000
2,36,,,0.594813,0.285362,0.051000
2,36,,,0.596666,0.285362,0.052000
2,36,,,0.598519,0.285362,0.054000
2,36,,,0.620755,0.285362,0.053000
2,36,,,0.622608,0.285362,0.051000
2,36,,,0.624461,0.285362,0.046000
2,36,,,0.528105,0.287215,0.046000
2,36,,,0.529958,0.287215,0.046000
2,36,,,0.531811,0.287215,0.046000
2,36,,,0.533664,0.287215,0.046000
2,36,,,0.537370,0.287215,0.046000
2,36,,,0.539223,0.287215,0.046000
2,36,,,0.541076,0.287215,0.046000
2,36,,,0.542929,0.287215,0.047000
2,36,,,0.544782,0.287215,0.048000
2,36,,,0.546635,0.287215,0.049000
2,36,,,0.548488,0.287215,0.049000
2,36,,,0.550341,0.287215,0.050000
2,36,,,0.552194,0.287215,0.050000
2,36,,,0.554047,0.287215,0.050000
2,36,,,0.555900,0.287215,0.050000
2,36,,,0.557753,0.287215,0.050000
2,36,,,0.559606,0.287215,0.050000
2,36,,,0.561459,0.287215,0.050000
2,36,,,0.563312,0.287215,0.050000
2,36,,,0.565165,0.287215,0.051000
2,36,,,0.567018,0.287215,0.051000
2,36,,,0.568871,0.287215,0.051000
2,36,,,0.570724,0.287215,0.051000
2,36,,,0.572577,0.287215,0.051000
2,36,,,0.574430,0.287215,0.051000
2,36,,,0.576283,0.287215,0.051000
2,36,,,0.578136,0.287215,0.052000
2,36,,,0.579989,0.287215,0.052000
2,36,,,0.581842,0.287215,0.051000
2,36,,,0.583695,0.287215,0.051000
2,36,,,0.585548,0.287215,0.050000
2,36,,,0.587401,0.287215,0.049000
2,36,,,0.589254,0.287215,0.049000
2,36,,,0.591107,0.287215,0.048000
2,36,,,0.592960,0.287215,0.049000
2,36,,,0.594813,0.287215,0.050000
2,36,,,0.596666,0.287215,0.052000
2,36,,,0.598519,0.287215,0.054000
2,36,,,0.620755,0.287215,0.054000
2,36,,,0.622608,0.287215,0.052000
2,36,,,0.624461,0.287215,0.047000
2,36,,,0.529958,0.289068,0.046000
2,36,,,0.531811,0.289068,0.046000
2,36,,,0.533664,0.289068,0.046000
2,36,,,0.541076,0.289068,0.046000
2,36,,,0.542929,0.289068,0.047000
2,36,,,0.544782,0.289068,0.047000
2,36,,,0.546635,0.289068,0.048000
2,36,,,0.548488,0.289068,0.048000
2,36,,,0.550341,0.289068,0.048000
2,36,,,0.552194,0.289068,0.048000
2,36,,,0.554047,0.289068,0.048000
2,36,,,0.555900,0.289068,0.048000
2,36,,,0.557753,0.289068,0.048000
2,36,,,0.559606,0.289068,0.049000
2,36,,,0.561459,0.289068,0.049000
2,36,,,0.563312,0.289068,0.049000
2,36,,,0.565165,0.289068,0.050000
2,36,,,0.567018,0.289068,0.050000
2,36,,,0.568871,0.289068,0.050000
2,36,,,0.570724,0.289068,0.050000
2,36,,,0.572577,0.289068,0.051000
2,36,,,0.574430,0.289068,0.051000
2,36,,,0.576283,0.289068,0.051000
2,36,,,0.578136,0.289068,0.052000
2,36,,,0.579989,0.289068,0.052000
2,36,,,0.581842,0.289068,0.051000
2,36,,,0.583695,0.289068,0.051000
2,36,,,0.585548,0.289068,0.050000
2,36,,,0.587401,0.289068,0.049000
2,36,,,0.589254,0.289068,0.048000
2,36,,,0.591107,0.289068,0.048000
2,36,,,0.592960,0.289068,0.049000
2,36,,,0.594813,0.289068,0.050000
2,36,,,0.596666,0.289068,0.052000
2,36,,,0.598519,0.289068,0.053000
2,36,,,0.622608,0.289068,0.053000
2,36,,,0.624461,0.289068,0.048000
2,36,,,0.542929,0.290921,0.046000
2,36,,,0.544782,0.290921,0.046000
2,36,,,0.546635,0.290921,0.047000
2,36,,,0.548488,0.290921,0.047000
2,36,,,0.550341,0.290921,0.047000
2,36,,,0.552194,0.290921,0.047000
2,36,,,0.554047,0.290921,0.047000
2,36,,,0.555900,0.290921,0.047000
2,36,,,0.557753,0.290921,0.048000
2,36,,,0.559606,0.290921,0.048000
2,36,,,0.561459,0.290921,0.048000
2,36,,,0.563312,0.290921,0.048000
2,36,,,0.565165,0.290921,0.049000
2,36,,,0.567018,0.290921,0.049000
2,36,,,0.568871,0.290921,0.050000
2,36,,,0.570724,0.290921,0.050000
2,36,,,0.572577,0.290921,0.050000
2,36,,,0.574430,0.290921,0.051000
2,36,,,0.576283,0.290921,0.052000
2,36,,,0.578136,0.290921,0.052000
2,36,,,0.579989,0.290921,0.052000
2,36,,,0.581842,0.290921,0.052000
2,36,,,0.583695,0.290921,0.051000
2,36,,,0.585548,0.290921,0.050000
2,36,,,0.587401,0.290921,0.049000
2,36,,,0.589254,0.290921,0.048000
2,36,,,0.591107,0.290921,0.048000
2,36,,,0.592960,0.290921,0.048000
2,36,,,0.594813,0.290921,0.049000
2,36,,,0.596666,0.290921,0.051000
2,36,,,0.598519,0.290921,0.052000
2,36,,,0.600372,0.290921,0.054000
2,36,,,0.622608,0.290921,0.052000
2,36,,,0.624461,0.290921,0.048000
2,36,,,0.546635,0.292774,0.046000
2,36,,,0.548488,0.292774,0.046000
2,36,,,0.550341,0.292774,0.047000
2,36,,,0.552194,0.292774,0.047000
2,36,,,0.554047,0.292774,0.047000
2,36,,,0.555900,0.292774,0.047000
2,36,,,0.557753,0.292774,0.047000
2,36,,,0.559606,0.292774,0.048000
2,36,,,0.561459,0.292774,0.048000
2,36,,,0.563312,0.292774,0.048000
2,36,,,0.565165,0.292774,0.048000
2,36,,,0.567018,0.292774,0.049000
2,36,,,0.568871,0.292774,0.049000
2,36,,,0.570724,0.292774,0.050000
2,36,,,0.572577,0.292774,0.050000
2,36,,,0.574430,0.292774,0.051000
2,36,,,0.576283,0.292774,0.051000
2,36,,,0.578136,0.292774,0.052000
2,36,,,0.579989,0.292774,0.052000
2,36,,,0.581842,0.292774,0.051000
2,36,,,0.583695,0.292774,0.051000
2,36,,,0.585548,0.292774,0.050000
2,36,,,0.587401,0.292774,0.049000
2,36,,,0.589254,0.292774,0.048000
2,36,,,0.591107,0.292774,0.047000
2,36,,,0.592960,0.292774,0.047000
2,36,,,0.594813,0.292774,0.048000
2,36,,,0.596666,0.292774,0.049000
2,36,,,0.598519,0.292774,0.051000
2,36,,,0.600372,0.292774,0.052000
2,36,,,0.602225,0.292774,0.053000
2,36,,,0.604078,0.292774,0.054000
2,36,,,0.605931,0.292774,0.054000
2,36,,,0.607784,0.292774,0.054000
2,36,,,0.609637,0.292774,0.054000
2,36,,,0.611490,0.292774,0.054000
2,36,,,0.613343,0.292774,0.054000
2,36,,,0.615196,0.292774,0.054000
2,36,,,0.617049,0.292774,0.054000
2,36,,,0.618902,0.292774,0.054000
2,36,,,0.620755,0.292774,0.053000
2,36,,,0.622608,0.292774,0.050000
2,36,,,0.624461,0.292774,0.046000
2,36,,,0.550341,0.294627,0.046000
2,36,,,0.552194,0.294627,0.046000
2,36,,,0.554047,0.294627,0.047000
2,36,,,0.555900,0.294627,0.047000
2,36,,,0.557753,0.294627,0.047000
2,36,,,0.559606,0.294627,0.048000
2,36,,,0.561459,0.294627,0.048000
2,36,,,0.563312,0.294627,0.048000
2,36,,,0.565165,0.294627,0.048000
2,36,,,0.567018,0.294627,0.049000
2,36,,,0.568871,0.294627,0.049000
2,36,,,0.570724,0.294627,0.049000
2,36,,,0.572577,0.294627,0.050000
2,36,,,0.574430,0.294627,0.051000
2,36,,,0.576283,0.294627,0.051000
2,36,,,0.578136,0.294627,0.052000
2,36,,,0.579989,0.294627,0.052000
2,36,,,0.581842,0.294627,0.051000
2,36,,,0.583695,0.294627,0.050000
2,36,,,0.585548,0.294627,0.049000
2,36,,,0.587401,0.294627,0.048000
2,36,,,0.589254,0.294627,0.047000
2,36,,,0.591107,0.294627,0.046000
2,36,,,0.592960,0.294627,0.046000
2,36,,,0.594813,0.294627,0.047000
2,36,,,0.596666,0.294627,0.048000
2,36,,,0.598519,0.294627,0.049000
2,36,,,0.600372,0.294627,0.050000
2,36,,,0.602225,0.294627,0.051000
2,36,,,0.604078,0.294627,0.052000
2,36,,,0.605931,0.294627,0.052000
2,36,,,0.607784,0.294627,0.053000
2,36,,,0.609637,0.294627,0.053000
2,36,,,0.611490,0.294627,0.053000
2,36,,,0.613343,0.294627,0.053000
2,36,,,0.615196,0.294627,0.053000
2,36,,,0.617049,0.294627,0.052000
2,36,,,0.618902,0.294627,0.052000
2,36,,,0.620755,0.294627,0.050000
2,36,,,0.622608,0.294627,0.047000
2,36,,,0.552194,0.296480,0.046000
2,36,,,0.554047,0.296480,0.046000
2,36,,,0.555900,0.296480,0.047000
2,36,,,0.557753,0.296480,0.048000
2,36,,,0.559606,0.296480,0.048000
2,36,,,0.561459,0.296480,0.048000
2,36,,,0.563312,0.296480,0.048000
2,36,,,0.565165,0.296480,0.048000
2,36,,,0.567018,0.296480,0.048000
2,36,,,0.568871,0.296480,0.049000
2,36,,,0.570724,0.296480,0.049000
2,36,,,0.572577,0.296480,0.050000
2,36,,,0.574430,0.296480,0.051000
2,36,,,0.576283,0.296480,0.051000
2,36,,,0.578136,0.296480,0.051000
2,36,,,0.579989,0.296480,0.051000
2,36,,,0.581842,0.296480,0.050000
2,36,,,0.583695,0.296480,0.049000
2,36,,,0.585548,0.296480,0.047000
2,36,,,0.587401,0.296480,0.046000
2,36,,,0.598519,0.296480,0.046000
2,36,,,0.600372,0.296480,0.047000
2,36,,,0.602225,0.296480,0.049000
2,36,,,0.604078,0.296480,0.050000
2,36,,,0.605931,0.296480,0.051000
2,36,,,0.607784,0.296480,0.051000
2,36,,,0.609637,0.296480,0.051000
2,36,,,0.611490,0.296480,0.051000
2,36,,,0.613343,0.296480,0.051000
2,36,,,0.615196,0.296480,0.050000
2,36,,,0.617049,0.296480,0.050000
2,36,,,0.618902,0.296480,0.049000
2,36,,,0.620755,0.296480,0.047000
2,36,,,0.554047,0.298333,0.046000
2,36,,,0.555900,0.298333,0.047000
2,36,,,0.557753,0.298333,0.048000
2,36,,,0.559606,0.298333,0.048000
2,36,,,0.561459,0.298333,0.048000
2,36,,,0.563312,0.298333,0.048000
2,36,,,0.565165,0.298333,0.048000
2,36,,,0.567018,0.298333,0.048000
2,36,,,0.568871,0.298333,0.049000
2,36,,,0.570724,0.298333,0.050000
2,36,,,0.572577,0.298333,0.051000
2,36,,,0.574430,0.298333,0.051000
2,36,,,0.576283,0.298333,0.052000
2,36,,,0.578136,0.298333,0.051000
2,36,,,0.579989,0.298333,0.050000
2,36,,,0.581842,0.298333,0.049000
2,36,,,0.583695,0.298333,0.047000
2,36,,,0.602225,0.298333,0.046000
2,36,,,0.604078,0.298333,0.047000
2,36,,,0.605931,0.298333,0.047000
2,36,,,0.607784,0.298333,0.048000
2,36,,,0.609637,0.298333,0.047000
2,36,,,0.611490,0.298333,0.047000
2,36,,,0.613343,0.298333,0.046000
2,36,,,0.615196,0.298333,0.046000
2,36,,,0.555900,0.300186,0.046000
2,36,,,0.557753,0.300186,0.047000
2,36,,,0.559606,0.300186,0.048000
2,36,,,0.561459,0.300186,0.048000
2,36,,,0.563312,0.300186,0.048000
2,36,,,0.565165,0.300186,0.048000
2,36,,,0.567018,0.300186,0.049000
2,36,,,0.568871,0.300186,0.049000
2,36,,,0.570724,0.300186,0.051000
2,36,,,0.572577,0.300186,0.052000
2,36,,,0.574430,0.300186,0.053000
2,36,,,0.576283,0.300186,0.053000
2,36,,,0.578136,0.300186,0.051000
2,36,,,0.579989,0.300186,0.049000
2,36,,,0.581842,0.300186,0.047000
2,36,,,0.555900,0.302039,0.046000
2,36,,,0.557753,0.302039,0.046000
2,36,,,0.559606,0.302039,0.047000
2,36,,,0.561459,0.302039,0.047000
2,36,,,0.563312,0.302039,0.048000
2,36,,,0.565165,0.302039,0.048000
2,36,,,0.567018,0.302039,0.049000
2,36,,,0.568871,0.302039,0.050000
2,36,,,0.570724,0.302039,0.052000
2,36,,,0.572577,0.302039,0.053000
2,36,,,0.574430,0.302039,0.053000
2,36,,,0.576283,0.302039,0.052000
2,36,,,0.578136,0.302039,0.050000
2,36,,,0.579989,0.302039,0.048000
2,36,,,0.555900,0.303892,0.046000
2,36,,,0.557753,0.303892,0.047000
2,36,,,0.559606,0.303892,0.048000
2,36,,,0.561459,0.303892,0.048000
2,36,,,0.563312,0.303892,0.049000
2,36,,,0.565165,0.303892,0.049000
2,36,,,0.567018,0.303892,0.050000
2,36,,,0.568871,0.303892,0.051000
2,36,,,0.570724,0.303892,0.051000
2,36,,,0.572577,0.303892,0.052000
2,36,,,0.574430,0.303892,0.051000
2,36,,,0.576283,0.303892,0.050000
2,36,,,0.578136,0.303892,0.048000
2,36,,,0.554047,0.305745,0.046000
2,36,,,0.555900,0.305745,0.047000
2,36,,,0.557753,0.305745,0.049000
2,36,,,0.559606,0.305745,0.049000
2,36,,,0.561459,0.305745,0.050000
2,36,,,0.563312,0.305745,0.051000
2,36,,,0.565165,0.305745,0.051000
2,36,,,0.567018,0.305745,0.050000
2,36,,,0.568871,0.305745,0.050000
2,36,,,0.570724,0.305745,0.050000
2,36,,,0.572577,0.305745,0.049000
2,36,,,0.574430,0.305745,0.048000
2,36,,,0.576283,0.305745,0.046000
2,36,,,0.554047,0.307598,0.046000
2,36,,,0.555900,0.307598,0.048000
2,36,,,0.557753,0.307598,0.050000
2,36,,,0.559606,0.307598,0.051000
2,36,,,0.561459,0.307598,0.052000
2,36,,,0.563312,0.307598,0.052000
2,36,,,0.565165,0.307598,0.051000
2,36,,,0.567018,0.307598,0.050000
2,36,,,0.568871,0.307598,0.049000
2,36,,,0.570724,0.307598,0.048000
2,36,,,0.572577,0.307598,0.047000
2,36,,,0.555900,0.309451,0.047000
2,36,,,0.557753,0.309451,0.050000
2,36,,,0.559606,0.309451,0.051000
2,36,,,0.561459,0.309451,0.052000
2,36,,,0.563312,0.309451,0.052000
2,36,,,0.565165,0.309451,0.051000
2,36,,,0.567018,0.309451,0.050000
2,36,,,0.568871,0.309451,0.048000
2,36,,,0.570724,0.309451,0.047000
2,36,,,0.557753,0.311304,0.049000
2,36,,,0.559606,0.311304,0.050000
2,36,,,0.561459,0.311304,0.051000
2,36,,,0.563312,0.311304,0.051000
2,36,,,0.565165,0.311304,0.050000
2,36,,,0.567018,0.311304,0.049000
2,36,,,0.568871,0.311304,0.047000
2,36,,,0.570724,0.311304,0.046000
2,36,,,0.557753,0.313157,0.048000
2,36,,,0.559606,0.313157,0.049000
2,36,,,0.561459,0.313157,0.050000
2,36,,,0.563312,0.313157,0.050000
2,36,,,0.565165,0.313157,0.049000
2,36,,,0.567018,0.313157,0.048000
2,36,,,0.568871,0.313157,0.046000
2,36,,,0.557753,0.315010,0.047000
2,36,,,0.559606,0.315010,0.048000
2,36,,,0.561459,0.315010,0.049000
2,36,,,0.563312,0.315010,0.049000
2,36,,,0.565165,0.315010,0.048000
2,36,,,0.567018,0.315010,0.046000
2,36,,,0.557753,0.316863,0.046000
2,36,,,0.559606,0.316863,0.047000
2,36,,,0.561459,0.316863,0.047000
2,36,,,0.563312,0.316863,0.047000
2,36,,,0.565165,0.316863,0.046000
2,36,,,0.559606,0.318716,0.046000
2,36,,,0.561459,0.318716,0.046000
2,36,,,0.563312,0.318716,0.046000
2,37,0.046000,0.000007,,,
2,37,,,1.767762,0.190859,0.046000
2,37,,,1.769615,0.190859,0.046000
2,38,0.048516,0.000106,,,
2,38,,,1.786292,0.179741,0.047000
2,38,,,1.788145,0.179741,0.049000
2,38,,,1.789998,0.179741,0.048000
2,38,,,1.784439,0.181594,0.047000
2,38,,,1.786292,0.181594,0.050000
2,38,,,1.788145,0.181594,0.051000
2,38,,,1.789998,0.181594,0.051000
2,38,,,1.791851,0.181594,0.047000
2,38,,,1.782586,0.183447,0.046000
2,38,,,1.784439,0.183447,0.048000
2,38,,,1.786292,0.183447,0.051000
2,38,,,1.788145,0.183447,0.052000
2,38,,,1.789998,0.183447,0.052000
2,38,,,1.791851,0.183447,0.049000
2,38,,,1.780733,0.185300,0.046000
2,38,,,1.782586,0.185300,0.047000
2,38,,,1.784439,0.185300,0.049000
2,38,,,1.786292,0.185300,0.051000
2,38,,,1.788145,0.185300,0.051000
2,38,,,1.789998,0.185300,0.051000
2,38,,,1.791851,0.185300,0.048000
2,38,,,1.778880,0.187153,0.046000
2,38,,,1.780733,0.187153,0.047000
2,38,,,1.782586,0.187153,0.047000
2,38,,,1.784439,0.187153,0.049000
2,38,,,1.786292,0.187153,0.049000
2,38,,,1.788145,0.187153,0.049000
2,38,,,1.789998,0.187153,0.047000
2,38,,,1.780733,0.189006,0.046000
2,38,,,1.782586,0.189006,0.046000
2,38,,,1.784439,0.189006,0.047000
2,39,0.051000,0.000007,,,
2,39,,,1.782586,0.140828,0.052000
2,39,,,1.784439,0.142681,0.050000
2,40,0.049000,0.000010,,,
2,40,,,1.777027,0.135269,0.052000
2,40,,,1.778880,0.135269,0.046000
2,40,,,1.780733,0.137122,0.049000
2,41,0.050471,0.000642,,,
2,41,,,1.751085,0.131563,0.048000
2,41,,,1.752938,0.131563,0.053000
2,41,,,1.749232,0.133416,0.047000
2,41,,,1.751085,0.133416,0.052000
2,41,,,1.749232,0.135269,0.048000
2,41,,,1.751085,0.135269,0.052000
2,41,,,1.752938,0.135269,0.054000
2,41,,,1.747379,0.137122,0.047000
2,41,,,1.749232,0.137122,0.049000
2,41,,,1.751085,0.137122,0.050000
2,41,,,1.752938,0.137122,0.051000
2,41,,,1.754791,0.137122,0.051000
2,41,,,1.756644,0.137122,0.052000
2,41,,,1.758497,0.137122,0.053000
2,41,,,1.760350,0.137122,0.053000
2,41,,,1.762203,0.137122,0.054000
2,41,,,1.745526,0.138975,0.046000
2,41,,,1.747379,0.138975,0.048000
2,41,,,1.749232,0.138975,0.049000
2,41,,,1.751085,0.138975,0.049000
2,41,,,1.752938,0.138975,0.049000
2,41,,,1.754791,0.138975,0.048000
2,41,,,1.756644,0.138975,0.049000
2,41,,,1.758497,0.138975,0.050000
2,41,,,1.760350,0.138975,0.052000
2,41,,,1.762203,0.138975,0.053000
2,41,,,1.745526,0.140828,0.048000
2,41,,,1.747379,0.140828,0.050000
2,41,,,1.749232,0.140828,0.050000
2,41,,,1.751085,0.140828,0.049000
2,41,,,1.752938,0.140828,0.048000
2,41,,,1.754791,0.140828,0.047000
2,41,,,1.756644,0.140828,0.048000
2,41,,,1.758497,0.140828,0.049000
2,41,,,1.760350,0.140828,0.051000
2,41,,,1.762203,0.140828,0.053000
2,41,,,1.745526,0.142681,0.049000
